"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.853747722E0,-2.276935615E-2,9.986559860E-3,-1.193061024E-1,1.218692784E-1
9.856258868E0,-2.063889056E-2,2.170412242E-2,-1.171756312E-1,1.209428017E-1
9.858769961E0,-1.957365684E-2,2.703028731E-2,-1.161103994E-1,1.208113791E-1
9.861281107E0,-1.850842312E-2,2.809552103E-2,-1.139799356E-1,1.188416836E-1
9.863792253E0,-1.957365684E-2,3.129122034E-2,-1.139799356E-1,1.198069040E-1
9.866303347E0,-1.957365684E-2,3.235645220E-2,-1.161103994E-1,1.221134427E-1
9.868814493E0,-1.957365684E-2,3.235645220E-2,-1.161103994E-1,1.221134427E-1
9.871325586E0,-1.531272475E-2,3.874785081E-2,-1.075885370E-1,1.153740386E-1
9.873829024E0,-1.850842312E-2,3.555215150E-2,-1.086537689E-1,1.158108747E-1
9.876340170E0,-1.744319126E-2,3.981308267E-2,-1.075885370E-1,1.160372344E-1
9.878851264E0,-1.850842312E-2,4.300878197E-2,-1.043928340E-1,1.144123282E-1
9.881362409E0,-1.957365684E-2,3.235645220E-2,-1.043928340E-1,1.110312201E-1
9.883873555E0,-1.637795754E-2,3.235645220E-2,-9.906667471E-2,1.054958934E-1
9.886384701E0,-1.850842312E-2,3.448691964E-2,-9.587097168E-2,1.035526560E-1
9.888895795E0,-1.637795754E-2,3.129122034E-2,-9.587097168E-2,1.021695707E-1
9.891406941E0,-1.211702544E-2,2.809552103E-2,-9.587097168E-2,1.006351023E-1
9.893918086E0,-9.986559860E-3,2.916075476E-2,-9.054480493E-2,9.564749184E-2
9.896429180E0,-1.211702544E-2,3.661738336E-2,-9.374050796E-2,1.013653684E-1
9.898940326E0,-1.318225823E-2,3.661738336E-2,-9.267527610E-2,1.005152302E-1
9.901451472E0,-7.856093347E-3,3.022598661E-2,-8.734910935E-2,9.276419231E-2
9.903960482E0,-5.725627299E-3,3.129122034E-2,-8.521863818E-2,9.096229753E-2
9.906471628E0,-9.986559860E-3,2.809552103E-2,-8.308817446E-2,8.827646581E-2
9.908982722E0,-8.921326138E-3,2.489982173E-2,-8.202294260E-2,8.618209962E-2
9.911493868E0,-1.105179265E-2,2.170412242E-2,-7.563154399E-2,7.945653842E-2
9.914005014E0,-1.318225823E-2,1.850842312E-2,-7.243584841E-2,7.591630783E-2
9.916516159E0,-1.318225823E-2,2.383458801E-2,-7.350108027E-2,7.838538333E-2
9.919027253E0,-8.921326138E-3,1.957365684E-2,-6.924014539E-2,7.250459182E-2
9.921538399E0,-8.921326138E-3,9.986559860E-3,-6.391397864E-2,6.530174655E-2
9.924049493E0,-9.986559860E-3,1.531272475E-2,-6.604444981E-2,6.852795245E-2
9.926560639E0,-1.424749196E-2,1.531272475E-2,-6.071828306E-2,6.421978249E-2
9.929071784E0,-1.424749196E-2,1.531272475E-2,-5.645735189E-2,6.020716858E-2
9.931582930E0,-1.211702544E-2,1.850842312E-2,-5.326165259E-2,5.767311045E-2
9.934094753E0,-1.211702544E-2,1.424749196E-2,-5.006595328E-2,5.344542086E-2
9.936605899E0,-1.424749196E-2,2.063889056E-2,-4.473978654E-2,5.128940758E-2
9.939116993E0,-1.424749196E-2,2.276935615E-2,-4.367455468E-2,5.127281280E-2
9.941628139E0,-7.856093347E-3,1.424749196E-2,-4.047885537E-2,4.362621874E-2
9.944139284E0,-9.986559860E-3,1.531272475E-2,-3.621792421E-2,4.057029641E-2
9.946650430E0,-1.318225823E-2,1.744319126E-2,-3.195698932E-2,3.872061492E-2
9.949161524E0,-1.211702544E-2,1.637795754E-2,-2.876129188E-2,3.524587506E-2
9.951672670E0,-9.986559860E-3,1.957365684E-2,-2.556559257E-2,3.371140673E-2
9.954183816E0,-6.790860556E-3,1.957365684E-2,-2.343512699E-2,3.128016954E-2
9.956694909E0,-6.790860556E-3,3.022598661E-2,-2.450035885E-2,3.949675477E-2
9.959206055E0,-8.921326138E-3,3.129122034E-2,-2.130465955E-2,3.889240348E-2
9.961717201E0,-9.986559860E-3,2.170412242E-2,-1.917419396E-2,3.063413165E-2
9.964228503E0,-1.105179265E-2,2.170412242E-2,-1.704372838E-2,2.972708745E-2
9.966739649E0,-4.660394508E-3,1.850842312E-2,-1.491326280E-2,2.422161041E-2
9.969250743E0,-6.790860556E-3,1.531272475E-2,-2.023942769E-2,2.627222410E-2
9.971761889E0,-5.725627299E-3,1.637795754E-2,-2.236989327E-2,2.830958187E-2
9.974273034E0,-8.921326138E-3,1.318225823E-2,-1.917419396E-2,2.492010647E-2
9.976784180E0,-6.790860556E-3,1.637795754E-2,-2.023942769E-2,2.690701978E-2
9.979295274E0,-8.921326138E-3,9.986559860E-3,-2.343512699E-2,2.699123219E-2
9.981806420E0,-9.986559860E-3,3.994623839E-4,-2.023942769E-2,2.257266890E-2
9.984317566E0,-5.725627299E-3,-1.731003635E-3,-1.810896210E-2,1.907127919E-2
9.986828659E0,-7.856093347E-3,-1.731003635E-3,-1.917419396E-2,2.079337131E-2
9.989339805E0,-5.725627299E-3,-4.926702939E-3,-1.597849466E-2,1.767392151E-2
9.991850951E0,-6.790860556E-3,-9.187635034E-3,-1.491326280E-2,1.878653326E-2
9.994361732E0,-6.790860556E-3,-1.238333434E-2,-1.810896210E-2,2.296513150E-2
9.996872878E0,-9.986559860E-3,-8.122402243E-3,-1.384802908E-2,1.890694860E-2
9.999384024E0,-9.986559860E-3,-1.025286783E-2,-1.384802908E-2,1.991533544E-2
1.000189512E1,-1.318225823E-2,-1.770949923E-2,-1.171756350E-2,2.499399106E-2
1.000440626E1,-1.318225823E-2,-1.238333434E-2,-1.171756350E-2,2.155041057E-2
1.000691741E1,-1.424749196E-2,-1.025286783E-2,-5.326164886E-3,1.834340094E-2
1.000942850E1,-1.637795754E-2,-7.057168987E-3,-2.130466048E-3,1.796051260E-2
1.001193965E1,-1.211702544E-2,-5.991935730E-3,5.326164886E-3,1.452906163E-2
1.001445074E1,-1.531272475E-2,-2.796236658E-3,4.260932095E-3,1.613858795E-2
1.001696189E1,-1.424749196E-2,3.595161485E-3,7.456631400E-3,1.647779005E-2
1.001947303E1,-1.318225823E-2,3.595161485E-3,1.810896210E-2,2.268549375E-2
1.002198418E1,-1.637795754E-2,3.994623839E-4,2.023942769E-2,2.603903793E-2
1.002449585E1,-1.424749196E-2,2.529928461E-3,2.343512699E-2,2.754263499E-2
1.002700699E1,-1.531272475E-2,3.994623839E-4,2.769605815E-2,3.164981432E-2
1.002951814E1,-1.531272475E-2,-2.796236658E-3,3.834838793E-2,4.138716389E-2
1.003202923E1,-1.211702544E-2,1.464695437E-3,4.260931909E-2,4.432292535E-2
1.003454038E1,-1.105179265E-2,-6.657706108E-4,4.687025398E-2,4.816021262E-2
1.003705152E1,-1.318225823E-2,-4.926702939E-3,5.752258375E-2,5.921901701E-2
1.003956262E1,-1.318225823E-2,-3.861469682E-3,6.284874678E-2,6.433232354E-2
1.004207376E1,-8.921326138E-3,-1.131810062E-2,7.137060910E-2,7.281107955E-2
1.004458486E1,-9.986559860E-3,-1.131810062E-2,7.776200771E-2,7.921338664E-2
1.004709600E1,-1.318225823E-2,-1.238333434E-2,8.628387749E-2,8.815909719E-2
1.004960710E1,-1.318225823E-2,-1.451379992E-2,9.480573982E-2,9.681193430E-2
1.005211830E1,-7.856093347E-3,-1.664426550E-2,1.043928340E-1,1.060028942E-1
1.005464173E1,-1.105179265E-2,-1.664426550E-2,1.107842326E-1,1.125713991E-1
1.005715288E1,-9.986559860E-3,-9.187635034E-3,1.203713343E-1,1.211338191E-1
1.005966397E1,-6.790860556E-3,-9.187635034E-3,1.310236603E-1,1.315208272E-1
1.006217512E1,-1.464695437E-3,-1.238333434E-2,1.459369212E-1,1.464686905E-1
1.006468621E1,-4.660394508E-3,-9.187635034E-3,1.523283273E-1,1.526762955E-1
1.006719741E1,-6.790860556E-3,-3.861469682E-3,1.629806459E-1,1.631677593E-1
1.006970850E1,-3.595161485E-3,-1.731003635E-3,1.768286824E-1,1.768736964E-1
1.007221965E1,-3.595161485E-3,3.595161485E-3,1.842853129E-1,1.843554364E-1
1.007473080E1,-7.856093347E-3,7.856093347E-3,1.928071827E-1,1.931270206E-1
1.007724189E1,-3.595161485E-3,2.063889056E-2,2.066552043E-1,2.077143771E-1
1.007975298E1,-7.856093347E-3,2.489982173E-2,2.173075378E-1,2.188704761E-1
1.008226418E1,-8.921326138E-3,2.170412242E-2,2.258294076E-1,2.270453266E-1
1.008480647E1,-5.725627299E-3,2.809552103E-2,2.375469655E-1,2.392711891E-1
1.008731762E1,-4.660394508E-3,3.342168778E-2,2.513949871E-1,2.536496955E-1
1.008982871E1,-6.790860556E-3,3.235645220E-2,2.620473206E-1,2.641246941E-1
1.009233986E1,-6.790860556E-3,3.874785081E-2,2.748301327E-1,2.776312547E-1
1.009485095E1,-1.464695437E-3,4.194355011E-2,2.886781394E-1,2.917130010E-1
1.009736215E1,-2.529928461E-3,4.940018058E-2,3.025261760E-1,3.065434154E-1
1.009987324E1,-3.595161485E-3,5.153064802E-2,3.142437339E-1,3.184610764E-1
1.010238439E1,-4.660394508E-3,4.300878197E-2,3.270265460E-1,3.298754862E-1
1.010489553E1,-1.464695437E-3,4.194355011E-2,3.419398069E-1,3.445057885E-1
1.010740663E1,-4.660394508E-3,4.194355011E-2,3.557878435E-1,3.582819703E-1
1.010991772E1,-6.790860556E-3,3.874785081E-2,3.664401472E-1,3.685456460E-1
1.011242892E1,-6.790860556E-3,3.981308267E-2,3.813534081E-1,3.834861395E-1
1.011489824E1,-6.790860556E-3,3.555215150E-2,3.993292153E-1,4.009661999E-1
1.011740939E1,-5.725627299E-3,3.342168778E-2,4.131772518E-1,4.145663197E-1
1.011992048E1,-4.660394508E-3,2.916075476E-2,4.291557670E-1,4.301705955E-1
1.012243163E1,-1.105179265E-2,1.957365684E-2,4.493951797E-1,4.499569954E-1
1.012494277E1,-1.531272475E-2,1.637795754E-2,4.706998467E-1,4.712335544E-1
1.012745392E1,-1.424749196E-2,1.105179265E-2,4.909392595E-1,4.912702817E-1
1.012996501E1,-1.531272475E-2,7.856093347E-3,5.133091807E-1,5.135976176E-1
1.013247616E1,-2.063889056E-2,-3.861469682E-3,5.356790423E-1,5.360903946E-1
1.013498731E1,-2.063889056E-2,-1.451379992E-2,5.591141582E-1,5.596831747E-1
1.013749840E1,-2.170412242E-2,-2.396774292E-2,5.825493336E-1,5.834460109E-1
1.014000949E1,-2.689713426E-2,-3.675054014E-2,6.070496440E-1,6.087555571E-1
1.014252069E1,-2.276935615E-2,-5.912043154E-2,6.283543110E-1,6.315400297E-1
1.014504173E1,-2.489982173E-2,-7.190322876E-2,6.549851298E-1,6.593903212E-1
1.014755288E1,-2.689713426E-2,-8.681648970E-2,6.805507541E-1,6.865929563E-1
1.015006397E1,-2.596505545E-2,-9.959928691E-2,7.103772759E-1,7.177952885E-1
1.015257512E1,-2.063889056E-2,-1.145125479E-1,7.402037978E-1,7.492935004E-1
1.015508626E1,-2.063889056E-2,-1.294258088E-1,7.657693624E-1,7.769039324E-1
1.015759741E1,-1.637795754E-2,-1.336867511E-1,7.924002409E-1,8.037652186E-1
1.016010850E1,-7.856093347E-3,-1.411433816E-1,8.232919574E-1,8.353399425E-1
1.016261965E1,-5.725627299E-3,-1.571218669E-1,8.488575816E-1,8.632955796E-1
1.016513080E1,3.861469682E-3,-1.635132730E-1,8.765535951E-1,8.916825144E-1
1.016764189E1,5.991935730E-3,-1.709699035E-1,8.999887705E-1,9.161039232E-1
1.017015298E1,1.131810062E-2,-1.688394397E-1,9.266195893E-1,9.419441168E-1
1.017266418E1,2.197043039E-2,-1.667089611E-1,9.500547051E-1,9.648204601E-1
1.017516616E1,2.410089783E-2,-1.677742004E-1,9.702941179E-1,9.849871628E-1
1.017767731E1,3.049229458E-2,-1.549914032E-1,9.905335307E-1,1.003049745E0
1.018018845E1,3.475322574E-2,-1.517957002E-1,1.010639787E0,1.022566624E0
1.018269954E1,4.114462435E-2,-1.496652365E-1,1.028748751E0,1.040392501E0
1.018521069E1,4.966649041E-2,-1.347519755E-1,1.044727325E0,1.054552056E0
1.018772184E1,5.073172227E-2,-1.134473160E-1,1.058575273E0,1.065845021E0
1.019023293E1,5.925358832E-2,-8.788172156E-2,1.073488593E0,1.078708461E0
1.019274408E1,5.925358832E-2,-6.444659829E-2,1.084140897E0,1.087669911E0
1.019525522E1,6.031882018E-2,-3.888100386E-2,1.097988963E0,1.100331703E0
1.019776632E1,6.031882018E-2,-7.057168987E-3,1.101184607E0,1.102857970E0
1.020027746E1,5.286218971E-2,1.744319126E-2,1.106510758E0,1.107910075E0
1.020278861E1,5.392742157E-2,3.555215150E-2,1.117163181E0,1.119028908E0
1.020531538E1,4.753602296E-2,5.579157919E-2,1.119293571E0,1.121690898E0
1.020782652E1,3.901416063E-2,7.709623873E-2,1.121424079E0,1.124747927E0
1.021033762E1,2.729659714E-2,9.627043456E-2,1.122489333E0,1.126940728E0
1.021284876E1,1.877473295E-2,1.111836955E-1,1.128880739E0,1.134498139E0
1.021535991E1,9.187635034E-3,1.186403260E-1,1.125684977E0,1.131956981E0
1.021787106E1,-4.660394508E-3,1.314231306E-1,1.125684977E0,1.133340384E0
1.022038215E1,-1.744319126E-2,1.420754492E-1,1.128880739E0,1.137919778E0
1.022289330E1,-3.754946589E-2,1.410102248E-1,1.126750231E0,1.136160168E0
1.022540444E1,-5.246272683E-2,1.442059278E-1,1.121424079E0,1.131874398E0
1.022791553E1,-7.376738638E-2,1.420754492E-1,1.121424079E0,1.132792578E0
1.023042668E1,-9.294158220E-2,1.463363916E-1,1.123554587E0,1.136849765E0
1.023293783E1,-1.078548431E-1,1.484668553E-1,1.123554587E0,1.138441911E0
1.023543267E1,-1.312899739E-1,1.442059278E-1,1.117163181E0,1.134057309E0
1.023794382E1,-1.525946259E-1,1.463363916E-1,1.118228316E0,1.138039554E0
1.024045496E1,-1.653774232E-1,1.452711523E-1,1.120358825E0,1.141778129E0
1.024296606E1,-1.824211627E-1,1.335535944E-1,1.116097927E0,1.138766274E0
1.024547720E1,-1.973344237E-1,1.346188188E-1,1.118228316E0,1.143458643E0
1.024798830E1,-2.122476846E-1,1.271621883E-1,1.122489333E0,1.149435342E0
1.025049944E1,-2.229000032E-1,1.175750941E-1,1.119293571E0,1.147312691E0
1.025301059E1,-2.292914093E-1,1.069227681E-1,1.119293571E0,1.147530011E0
1.025552173E1,-2.356828004E-1,8.881380409E-2,1.123554587E0,1.151437877E0
1.025803283E1,-2.399437428E-1,6.750914454E-2,1.127815485E0,1.155031711E0
1.026054397E1,-2.388785034E-1,3.981308267E-2,1.131011128E0,1.156647826E0
1.026305512E1,-2.356828004E-1,-4.926702939E-3,1.138467789E0,1.162617547E0
1.026556923E1,-2.356828004E-1,-4.740286991E-2,1.139533043E0,1.164615374E0
1.026808038E1,-2.324871123E-1,-9.320788831E-2,1.146989703E0,1.174020165E0
1.027059152E1,-2.292914093E-1,-1.432738453E-1,1.152315855E0,1.183610483E0
1.027310262E1,-2.282261699E-1,-1.976007223E-1,1.158707261E0,1.197387050E0
1.027561376E1,-2.218347788E-1,-2.508623898E-1,1.158707261E0,1.206128154E0
1.027812491E1,-2.165086120E-1,-2.956021726E-1,1.167229056E0,1.223388856E0
1.028063600E1,-2.154433727E-1,-3.446028829E-1,1.176816225E0,1.245015430E0
1.028314715E1,-2.122476846E-1,-3.936035931E-1,1.178946614E0,1.260907605E0
1.028565830E1,-2.047910541E-1,-4.298215210E-1,1.182142377E0,1.274420070E0
1.028816939E1,-1.952039450E-1,-4.607132971E-1,1.190664172E0,1.291527194E0
1.029068053E1,-1.898777932E-1,-4.830831885E-1,1.190664172E0,1.298885720E0
1.029319168E1,-1.845516264E-1,-5.011921525E-1,1.190664172E0,1.304965152E0
1.029570819E1,-1.738992929E-1,-5.097140074E-1,1.190664172E0,1.306801632E0
1.029821934E1,-1.664426625E-1,-5.086487532E-1,1.199186087E0,1.313192288E0
1.030073048E1,-1.643121988E-1,-5.086487532E-1,1.205577493E0,1.318764249E0
1.030324158E1,-1.611164957E-1,-5.022573471E-1,1.207707882E0,1.317869226E0
1.030575272E1,-1.515294015E-1,-4.884093404E-1,1.214099288E0,1.317399683E0
1.030826387E1,-1.515294015E-1,-4.628437459E-1,1.219425559E0,1.313081942E0
1.031077496E1,-1.589860320E-1,-4.308867455E-1,1.227947354E0,1.311028089E0
1.031328611E1,-1.611164957E-1,-3.967992961E-1,1.237534523E0,1.309541867E0
1.031579720E1,-1.675078869E-1,-3.488638103E-1,1.247121572E0,1.305785996E0
1.031830835E1,-1.738992929E-1,-2.977326214E-1,1.262034774E0,1.308287984E0
1.032081949E1,-1.834863871E-1,-2.487319112E-1,1.276948094E0,1.313823144E0
1.032333064E1,-1.952039450E-1,-2.018616647E-1,1.291861296E0,1.322028108E0
1.032583585E1,-1.920082569E-1,-1.496652365E-1,1.312100768E0,1.334494391E0
1.032834699E1,-1.952039450E-1,-9.533835202E-2,1.331274986E0,1.348883639E0
1.033085814E1,-2.005301118E-1,-4.846810177E-2,1.349383950E0,1.365063562E0
1.033336923E1,-2.015953511E-1,3.994623839E-4,1.368558168E0,1.383326536E0
1.033588038E1,-2.015953511E-1,5.046541616E-2,1.385601878E0,1.401099571E0
1.033839152E1,-2.005301118E-1,9.307473898E-2,1.402645588E0,1.419961224E0
1.034090262E1,-2.015953511E-1,1.282274276E-1,1.416493654E0,1.436501734E0
1.034341376E1,-1.973344237E-1,1.559234858E-1,1.434602618E0,1.456481267E0
1.034592491E1,-1.930734813E-1,1.868152469E-1,1.452711582E0,1.477344999E0
1.034843600E1,-1.920082569E-1,2.155765295E-1,1.468690038E0,1.496793519E0
1.035094715E1,-1.866820902E-1,2.326202542E-1,1.479342341E0,1.509111046E0
1.035345830E1,-1.770949960E-1,2.571206093E-1,1.497451305E0,1.529651613E0
1.035596772E1,-1.707035899E-1,2.773600519E-1,1.509168863E0,1.543910286E0
1.035847887E1,-1.621817350E-1,2.997299433E-1,1.519821167E0,1.557561342E0
1.036098996E1,-1.568555683E-1,3.103822768E-1,1.529408336E0,1.568448496E0
1.036350111E1,-1.451379955E-1,3.231650591E-1,1.536864996E0,1.577166671E0
1.036601225E1,-1.366161406E-1,3.359478712E-1,1.543256402E0,1.585296586E0
1.036852335E1,-1.280942708E-1,3.476654291E-1,1.544321537E0,1.588146216E0
1.037103449E1,-1.185071766E-1,3.593829870E-1,1.543256402E0,1.588974639E0
1.037354559E1,-1.110505462E-1,3.700353205E-1,1.543256402E0,1.590879846E0
1.037605673E1,-1.057243794E-1,3.796224296E-1,1.538995385E0,1.588646477E0
1.037856783E1,-1.003982127E-1,3.945356905E-1,1.538995385E0,1.591931220E0
1.038107897E1,-9.187635034E-2,3.977313936E-1,1.525147438E0,1.578830654E0
1.038359012E1,-8.655018359E-2,3.956009150E-1,1.517690778E0,1.570788437E0
1.038610288E1,-8.335448056E-2,3.945356905E-1,1.500647068E0,1.553881592E0
1.038861402E1,-7.909355313E-2,3.902747631E-1,1.488929510E0,1.541259636E0
1.039112512E1,-7.589785010E-2,3.849485815E-1,1.472950935E0,1.524313075E0
1.039363626E1,-7.483261824E-2,3.774919510E-1,1.455907226E0,1.505910337E0
1.039614741E1,-7.696308941E-2,3.711005449E-1,1.432472110E0,1.481760870E0
1.039865850E1,-7.270215452E-2,3.742962480E-1,1.411167502E0,1.461771872E0
1.040116965E1,-7.696308941E-2,3.700353205E-1,1.387732267E0,1.438280328E0
1.040368074E1,-8.228924870E-2,3.583177626E-1,1.363232017E0,1.411936497E0
1.040619189E1,-8.441971987E-2,3.508611321E-1,1.340862036E0,1.388575249E0
1.040870298E1,-8.441971987E-2,3.412740231E-1,1.323818326E0,1.369704205E0
1.041121413E1,-8.868064731E-2,3.157084286E-1,1.311035514E0,1.351425243E0
1.041372527E1,-9.294158220E-2,2.869471312E-1,1.296122313E0,1.330755366E0
1.041623173E1,-9.294158220E-2,2.571206093E-1,1.280143738E0,1.309013802E0
1.041874288E1,-9.400681406E-2,2.315550297E-1,1.265230536E0,1.289675666E0
1.042125397E1,-9.507204592E-2,1.985328048E-1,1.243925810E0,1.263251910E0
1.042376512E1,-9.613727778E-2,1.559234858E-1,1.225816846E0,1.239427872E0
1.042627626E1,-9.720251709E-2,1.292926520E-1,1.213034153E0,1.223771537E0
1.042878736E1,-1.003982127E-1,9.627043456E-2,1.200251341E0,1.208284354E0
1.043129850E1,-9.294158220E-2,6.644391268E-2,1.187468529E0,1.192951985E0
1.043380960E1,-8.441971987E-2,3.768261895E-2,1.178946614E0,1.182565765E0
1.043632074E1,-8.122401685E-2,1.318225823E-2,1.172555208E0,1.175438994E0
1.043883184E1,-7.696308941E-2,-5.991935730E-3,1.166163802E0,1.168716062E0
1.044134298E1,-7.589785010E-2,-2.503297664E-2,1.159772396E0,1.162522750E0
1.044385408E1,-7.376738638E-2,-5.485950038E-2,1.151250601E0,1.154915208E0
1.044636673E1,-6.844121963E-2,-7.829462737E-2,1.139533043E0,1.144268240E0
1.044887783E1,-7.057169080E-2,-9.959928691E-2,1.128880739E0,1.135461186E0
1.045138897E1,-6.737598777E-2,-1.283605844E-1,1.120358825E0,1.129699013E0
1.045390012E1,-6.631075591E-2,-1.528609395E-1,1.107576013E0,1.120039377E0
1.045641121E1,-6.524552405E-2,-1.699046642E-1,1.101184607E0,1.116123699E0
1.045892236E1,-6.204982474E-2,-1.848179251E-1,1.094793200E0,1.112016186E0
1.046143350E1,-5.672365800E-2,-2.061225921E-1,1.083075643E0,1.103973253E0
1.046394460E1,-4.926702753E-2,-2.178401500E-1,1.072423339E0,1.095432969E0
1.046645574E1,-3.967992961E-2,-2.231663167E-1,1.062836289E0,1.086737632E0
1.046896684E1,-2.796236612E-2,-2.274272442E-1,1.046857715E0,1.071641787E0
1.047147798E1,-1.744319126E-2,-2.189053893E-1,1.037270665E0,1.060261415E0
1.047398913E1,-9.986559860E-3,-2.071878165E-1,1.026618361E0,1.047364207E0
1.047649970E1,4.926702939E-3,-1.869483888E-1,1.014900804E0,1.031987216E0
1.047901085E1,1.770949923E-2,-1.656437367E-1,1.002117991E0,1.015870042E0
1.048152194E1,2.729659714E-2,-1.464695334E-1,9.884030819E-1,9.995694477E-1
1.048403309E1,3.368799388E-2,-1.283605844E-1,9.692289233E-1,9.782719593E-1
1.048654423E1,4.007939249E-2,-9.320788831E-2,9.564461112E-1,9.618124723E-1
1.048905533E1,5.392742157E-2,-6.338136643E-2,9.415328503E-1,9.452034027E-1
1.049156647E1,6.138405204E-2,-3.781577200E-2,9.234238863E-1,9.262341541E-1
1.049407757E1,6.777545065E-2,-5.991935730E-3,8.999887705E-1,9.025570353E-1
1.049658871E1,6.990591437E-2,2.383458801E-2,8.786841035E-1,8.817826706E-1
1.049909980E1,7.416684926E-2,6.324820966E-2,8.509880304E-1,8.565522083E-1
1.050161095E1,8.055824786E-2,9.307473898E-2,8.254224658E-1,8.345506488E-1
1.050412204E1,7.736254483E-2,1.133141592E-1,8.009220958E-1,8.125892354E-1
1.050664710E1,8.162347972E-2,1.399449855E-1,7.668346167E-1,7.837616479E-1
1.050915824E1,8.481918275E-2,1.655105799E-1,7.380733490E-1,7.611440825E-1
1.051166934E1,8.481918275E-2,1.921414137E-1,7.071815729E-1,7.377115925E-1
1.051418048E1,8.055824786E-2,2.091851383E-1,6.784203053E-1,7.144943415E-1
1.051669163E1,7.736254483E-2,2.315550297E-1,6.453980803E-1,6.900299829E-1
1.051920272E1,7.523208112E-2,2.581858635E-1,6.145063043E-1,6.707740336E-1
1.052171387E1,7.097115368E-2,2.784252763E-1,5.814840794E-1,6.485994709E-1
1.052422496E1,6.671021879E-2,2.933385372E-1,5.473966002E-1,6.246125108E-1
1.052673611E1,5.605788901E-2,3.093170524E-1,5.133091807E-1,6.019184669E-1
1.052924720E1,4.860125855E-2,3.295564651E-1,4.834826291E-1,5.871328629E-1
1.053175835E1,4.220985994E-2,3.466002047E-1,4.440690279E-1,5.648988190E-1
1.053426944E1,2.942706272E-2,3.593829870E-1,4.163729548E-1,5.508071540E-1
1.053678689E1,2.303566411E-2,3.668396175E-1,3.898752928E-1,5.358215101E-1
1.053929798E1,1.983996481E-2,3.732310236E-1,3.589835167E-1,5.182317883E-1
1.054180913E1,1.557903271E-2,3.689700961E-1,3.302222490E-1,4.954072788E-1
1.054432027E1,5.991935730E-3,3.508611321E-1,2.961347699E-1,4.591679859E-1
1.054683137E1,3.861469682E-3,3.348826170E-1,2.673735023E-1,4.285438925E-1
1.054934251E1,-3.994623839E-4,3.178389072E-1,2.343512625E-1,3.948952326E-1
1.055185366E1,-4.660394508E-3,2.965342402E-1,2.045247406E-1,3.602563593E-1
1.055436475E1,-7.856093347E-3,2.720338702E-1,1.715025157E-1,3.216788113E-1
1.055687590E1,-1.105179265E-2,2.422073632E-1,1.406107545E-1,2.802818817E-1
1.055938699E1,-1.531272475E-2,2.177069932E-1,1.054580659E-1,2.423885684E-1
1.056189814E1,-2.063889056E-2,1.836195439E-1,7.243584841E-2,1.984667550E-1
1.056440928E1,-2.596505545E-2,1.420754492E-1,3.408745676E-2,1.483966714E-1
1.056689918E1,-3.115806542E-2,1.005313694E-1,2.130466048E-3,1.052706995E-1
1.056941027E1,-3.115806542E-2,6.644391268E-2,-2.450035885E-2,7.736850882E-2
1.057192142E1,-3.222329915E-2,2.170412242E-2,-5.645735189E-2,6.853351385E-2
1.057443257E1,-3.328853101E-2,-1.664426550E-2,-8.095771074E-2,8.910279905E-2
1.057694371E1,-3.754946589E-2,-5.059856921E-2,-1.075885370E-1,1.246814778E-1
1.057945481E1,-3.754946589E-2,-7.616416365E-2,-1.363498271E-1,1.606306868E-1
1.058196595E1,-3.222329915E-2,-1.006645188E-1,-1.629806459E-1,1.942533842E-1
1.058447704E1,-3.541899845E-2,-1.251648813E-1,-1.842853129E-1,2.255700102E-1
1.058698814E1,-3.754946589E-2,-1.400781423E-1,-2.045247406E-1,2.507233891E-1
1.058949928E1,-3.541899845E-2,-1.432738453E-1,-2.310224175E-1,2.741409448E-1
1.059201043E1,-3.754946589E-2,-1.475347728E-1,-2.533923090E-1,2.956080746E-1
