"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.936297664E0,-6.973886490E-2,-3.259047866E-3,4.807214737E-1,4.857646199E-1
7.941317977E0,4.936934263E-2,6.768833846E-2,4.030294418E-1,4.116452042E-1
7.946338341E0,1.410411894E-1,3.816625476E-2,1.145648956E-1,1.856728182E-1
7.951379018E0,6.633123010E-2,-6.464752555E-2,-1.477231979E-1,1.743596222E-1
7.956399331E0,-1.898531988E-2,-8.805333078E-2,-2.533998489E-1,2.689336626E-1
7.961419643E0,-5.014947057E-2,-2.326421440E-2,-2.085266113E-1,2.157302499E-1
7.966439956E0,-2.915422618E-2,-8.743897080E-3,-1.402654648E-1,1.435298758E-1
7.971460268E0,-9.349101037E-2,2.460642904E-2,-3.456878662E-2,1.026695981E-1
7.976480633E0,-2.622429654E-2,1.168570146E-1,4.648494720E-2,1.284683849E-1
7.981495685E0,3.552013636E-2,6.812867522E-2,2.471637726E-2,8.070994845E-2
7.986515998E0,-2.719310299E-2,-1.804549992E-2,-1.824474335E-2,3.738951159E-2
7.991536310E0,3.600145131E-2,-2.479532361E-2,-3.946018219E-2,5.888988494E-2
7.996556623E0,6.799421459E-2,4.685094953E-2,1.551628113E-2,8.401773426E-2
8.001576935E0,6.243681908E-2,5.360235274E-2,8.903026581E-2,1.212351303E-1
8.006597300E0,1.985521615E-2,2.228979021E-2,1.191644669E-1,1.228463859E-1
8.011633081E0,-1.947174221E-2,-1.599279046E-2,6.114673615E-2,6.613502425E-2
8.016653393E0,2.203337103E-2,6.292313337E-4,-2.726745605E-2,3.506250891E-2
8.021673706E0,5.781559646E-2,3.849171847E-2,-4.842472076E-2,8.467118262E-2
8.026694018E0,-1.184652001E-2,-3.788173199E-2,-6.702327728E-2,7.789406494E-2
8.031714331E0,-3.589356691E-2,-4.942500591E-2,-2.607631683E-2,6.641651643E-2
8.036734696E0,-3.825628385E-2,-2.756252885E-2,-9.226799011E-3,4.804550000E-2
8.041763758E0,2.839367092E-2,-4.383945465E-2,3.557205200E-4,5.223241206E-2
8.046784071E0,-3.337141499E-2,-2.202264965E-2,3.360939026E-2,5.223255258E-2
8.051804383E0,-3.042609990E-2,-5.977351964E-2,-2.305984497E-3,6.711139075E-2
8.056824696E0,-8.657120168E-3,-2.604779601E-2,-7.040023804E-3,2.833717244E-2
8.061845008E0,1.029610634E-2,-6.872352958E-2,-3.311347961E-2,7.697685273E-2
8.066865373E0,5.231983960E-3,-9.890571237E-2,-1.857948303E-2,1.007715773E-1
8.071898446E0,-1.749314368E-3,-2.446937561E-2,1.051015854E-1,1.079266125E-1
8.076918758E0,-6.088472903E-3,-2.672208846E-2,1.632595062E-2,3.190103725E-2
8.081939071E0,-1.028666645E-2,-2.772673965E-3,9.057998657E-3,1.398393962E-2
8.086959383E0,-1.973435283E-4,1.849704236E-2,1.847839355E-2,2.614632955E-2
8.091979696E0,1.495927572E-4,-1.277643442E-2,-5.532264709E-2,5.677900084E-2
8.097000060E0,-2.770337462E-2,9.161461890E-2,2.827358246E-2,9.980035484E-2
8.102029487E0,-4.550949857E-2,9.066292644E-2,2.327632904E-2,1.040801046E-1
8.107049800E0,-3.249451891E-2,6.732158363E-3,-7.432079315E-2,8.139284987E-2
8.112070112E0,-2.532653511E-2,-5.180254579E-3,-1.188354492E-1,1.216146883E-1
8.117090425E0,2.138533443E-2,3.067348897E-2,-1.368389130E-1,1.418558549E-1
8.122110737E0,1.085512340E-3,4.252312332E-2,-5.491828918E-2,6.946519158E-2
8.127131102E0,1.447185874E-2,3.511323035E-2,1.206207275E-2,3.984805190E-2
8.132158602E0,8.961291611E-2,4.217433184E-2,3.572654724E-2,1.052878681E-1
8.137178914E0,6.941747665E-2,1.456156373E-3,3.780746460E-2,7.905890738E-2
8.142199227E0,3.085429966E-2,2.046574652E-2,7.787704468E-2,8.623032341E-2
8.147219539E0,1.115454584E-1,2.031262219E-2,1.308822632E-2,1.141327893E-1
8.152239852E0,7.526487857E-2,2.723404765E-2,2.010250092E-2,8.252639481E-2
8.157260216E0,1.798413694E-3,2.469971031E-2,5.793762207E-2,6.300855523E-2
8.162303185E0,4.307749122E-2,4.119067639E-2,-1.939773560E-3,5.963308472E-2
8.167323498E0,4.331279546E-2,-1.852488518E-2,-6.131744385E-2,7.732398426E-2
8.172343810E0,2.650037408E-2,-3.968262672E-2,-6.080722809E-2,7.729488779E-2
8.177364123E0,2.624867857E-2,-4.165974259E-2,-6.029987335E-2,7.784986837E-2
8.182384435E0,-2.605258301E-2,-1.996779442E-2,1.859378815E-2,3.772504278E-2
8.187404800E0,-1.013584286E-1,-5.546776950E-2,7.782173157E-2,1.393069503E-1
8.192433081E0,-1.248725504E-2,-5.736152828E-2,-2.022457123E-2,6.209114064E-2
8.197453393E0,-1.751971990E-2,-6.161296368E-2,-7.468986511E-2,9.839549699E-2
8.202473706E0,-3.870107234E-3,-7.058000565E-2,-7.168483734E-2,1.006738836E-1
8.207494018E0,3.352528065E-2,-3.190948069E-2,9.687423706E-3,4.728642066E-2
8.212514331E0,9.054601192E-3,-2.681782842E-2,4.761981964E-2,5.539701207E-2
8.217534696E0,7.020452619E-2,-3.369741142E-2,3.059864044E-2,8.366879843E-2
8.222561779E0,1.806748211E-1,2.346146107E-2,-5.350112915E-4,1.821925283E-1
8.227582091E0,1.007532552E-1,2.793360502E-2,7.310962677E-2,1.275794742E-1
8.232602404E0,5.805559456E-3,5.132075399E-2,1.104993820E-1,1.219739224E-1
8.237622716E0,9.618617594E-3,7.921198010E-2,7.630634308E-2,1.104070360E-1
8.242643029E0,1.676335931E-3,3.565530479E-2,4.477214813E-2,5.725955038E-2
8.247663393E0,2.911902219E-2,2.339424938E-2,-3.400611877E-2,5.051360680E-2
8.252687612E0,1.475261897E-2,-5.236789584E-3,-1.192417145E-1,1.202649168E-1
8.257707925E0,6.386950612E-3,-6.197743118E-2,-1.704978943E-1,1.815255549E-1
8.262728237E0,-4.492461681E-3,-3.742490709E-2,-1.096735001E-1,1.159701793E-1
8.267748550E0,-3.851617873E-2,-3.936395049E-2,2.427864075E-2,6.018695057E-2
8.272768862E0,-2.174295485E-2,-2.708382905E-2,8.584403992E-2,9.260393658E-2
8.277789227E0,-3.552320972E-2,-3.866142035E-2,8.512687683E-2,1.000159438E-1
8.282822560E0,-3.842532635E-3,-3.361709416E-2,8.678817749E-2,9.315074787E-2
8.287842873E0,5.860888958E-2,4.254598171E-2,7.892990112E-2,1.071218549E-1
8.292863185E0,-5.209572613E-3,2.284334600E-2,8.301258087E-2,8.625570524E-2
8.297883498E0,-6.784237921E-3,2.484079450E-2,6.295204163E-3,2.650887684E-2
8.302903810E0,4.577039182E-2,1.027863026E-1,-5.077552795E-2,1.234427276E-1
8.307924175E0,4.876062274E-3,5.660594255E-2,-9.311389923E-2,1.090789024E-1
8.312954071E0,-2.369455993E-3,7.040619850E-2,-4.245090485E-2,8.224795700E-2
8.317974383E0,4.750774801E-2,7.242015004E-2,-4.922103882E-2,9.962115697E-2
8.322994696E0,-5.076080561E-3,4.353445768E-2,1.077651978E-3,4.384263830E-2
8.328015008E0,-5.270741880E-3,3.151910752E-2,-1.302719116E-3,3.198330715E-2
8.333035321E0,8.934686333E-2,7.423949987E-2,8.216857910E-3,1.164554940E-1
8.338055685E0,5.055606365E-2,1.044620275E-1,1.340522766E-1,1.773083293E-1
8.343090841E0,2.845287323E-3,4.637976736E-2,4.978656769E-2,6.810198824E-2
8.348111518E0,-4.895664752E-2,-2.056212723E-2,-1.714897156E-2,5.580001468E-2
8.353132196E0,-8.111173660E-2,-2.280485630E-2,-1.226139069E-2,8.514409543E-2
8.358152873E0,9.082558006E-2,2.258383483E-2,-5.967044830E-2,1.109949458E-1
8.363173550E0,-7.523380220E-3,-1.053915918E-2,-5.441665649E-2,5.593610310E-2
8.368194175E0,-7.675112784E-2,-4.126866162E-2,-3.495502472E-2,9.389191557E-2
8.373217143E0,-6.199600548E-2,-3.858733177E-2,2.472496033E-2,7.709611230E-2
8.378237821E0,-5.143833160E-2,1.163448393E-2,1.052827835E-1,1.177528245E-1
8.383258498E0,-8.553196490E-2,-1.468388736E-2,1.115207672E-1,1.413089349E-1
8.388279175E0,-5.566830188E-2,-3.856225312E-2,1.307487488E-3,6.773268578E-2
8.393299852E0,-3.285735846E-3,-5.025899410E-2,-1.222305298E-1,1.322008508E-1
8.398320477E0,4.965208471E-3,-5.942983925E-2,-1.378307343E-1,1.501794606E-1
8.403361518E0,6.033959985E-2,-2.793148160E-2,-8.203029633E-2,1.055935817E-1
8.408382196E0,8.923021704E-2,9.270608425E-4,-2.907085419E-2,9.385097569E-2
8.413402873E0,5.204286426E-2,5.634479225E-3,4.719543457E-2,7.048131753E-2
8.418423550E0,4.946295917E-2,4.361179471E-2,1.441965103E-1,1.585597886E-1
8.423444227E0,5.961358547E-2,2.188330144E-2,1.691169739E-1,1.806466421E-1
8.428464852E0,7.701322436E-2,9.837135673E-3,6.792449951E-2,1.031578577E-1
8.433477508E0,1.340784132E-1,7.860764861E-2,1.508998871E-2,1.561534216E-1
8.438498185E0,1.259563863E-1,8.815169334E-3,-6.105709076E-2,1.402522256E-1
8.443518862E0,-8.234232664E-4,-1.985588670E-2,-5.817508698E-2,6.147580831E-2
8.448539539E0,-5.032001436E-2,-5.758106709E-2,-3.868770599E-2,8.569960167E-2
8.453560216E0,5.121521652E-3,-3.327858448E-2,-6.687545776E-2,7.487336656E-2
8.458580841E0,7.525563240E-3,7.501296699E-3,-5.681419373E-2,5.779927476E-2
8.463612612E0,9.854160249E-3,2.407968789E-2,3.155422211E-2,4.089749107E-2
8.468633289E0,-1.618631184E-2,3.101820499E-2,6.454753876E-2,7.342009596E-2
8.473653966E0,-6.080655009E-2,-2.537712455E-3,4.737758636E-2,7.712659857E-2
8.478674643E0,-7.639233768E-2,-2.608478069E-3,6.122970581E-2,9.793707310E-2
8.483695321E0,5.875229836E-4,2.815003693E-2,-2.718067169E-2,3.913513353E-2
8.488715946E0,2.187079191E-2,5.390032381E-2,-4.120826721E-2,7.128602761E-2
8.493750164E0,3.538018465E-2,1.312928647E-2,-1.026239395E-1,1.093426202E-1
8.498770841E0,-2.264166996E-2,-5.807882547E-2,-1.065101624E-1,1.234107365E-1
8.503791518E0,-4.216179252E-3,-3.610053658E-2,-4.860305786E-2,6.069004978E-2
8.508812196E0,-1.139867306E-2,2.354704589E-2,9.433460236E-2,9.789489424E-2
8.513832873E0,-2.703602985E-2,2.568382025E-2,1.576805115E-1,1.620300874E-1
8.518853498E0,-8.230183274E-2,1.582156122E-2,1.658535004E-1,1.858259860E-1
8.523910425E0,-5.416242778E-2,4.399633408E-2,5.993461609E-2,9.198589132E-2
8.528931102E0,-5.297043175E-2,-4.435935616E-2,-6.885147095E-2,9.754047452E-2
8.533951779E0,-9.485976398E-2,-1.816067100E-2,-6.115818024E-2,1.143175743E-1
8.538972456E0,-1.530788392E-1,9.546428919E-4,-5.352497101E-2,1.621695559E-1
8.543993133E0,-1.280319691E-1,-5.119840801E-2,-1.148424149E-1,1.794498324E-1
8.549013810E0,-1.151749492E-1,-3.091797233E-3,-8.537673950E-2,1.434015892E-1
8.554010216E0,-7.892754674E-2,1.600347459E-2,-1.814556122E-2,8.255259066E-2
8.559030893E0,-5.496565998E-2,1.588360965E-2,8.139610291E-3,5.779070936E-2
8.564051571E0,-1.000940353E-1,-3.871650994E-2,2.945709229E-2,1.112901807E-1
8.569072248E0,-2.643176168E-2,-2.629336715E-2,-1.116466522E-2,3.891823392E-2
8.574092925E0,-1.525004953E-2,-4.679024220E-3,1.981639862E-2,2.543908278E-2
8.579113550E0,5.339279771E-3,-3.783091903E-2,1.015663147E-2,3.953281556E-2
8.584141675E0,3.520771116E-2,-6.352655590E-2,-4.218101501E-2,8.399073911E-2
8.589162352E0,6.968659908E-2,-3.436926007E-2,-2.519226074E-2,8.168303453E-2
8.594183029E0,1.113670245E-1,-7.883757353E-3,3.441143036E-2,1.168285680E-1
8.599203706E0,-3.397586569E-2,-3.863021731E-2,1.552743912E-1,1.635750277E-1
8.604224383E0,2.918883413E-2,-4.066605866E-2,9.933471680E-2,1.112344476E-1
8.609245008E0,6.316259503E-2,7.148079574E-3,2.723312378E-2,6.915382479E-2
8.614279643E0,5.626438558E-2,-2.160933614E-2,1.749515533E-2,6.275926189E-2
8.619300321E0,6.297521293E-3,-1.217001677E-2,-2.304077148E-2,2.680755925E-2
8.624320998E0,-3.231130540E-3,-2.645942569E-2,-9.411716461E-2,9.781912945E-2
8.629341675E0,4.845971614E-2,-5.947747827E-2,-1.479654312E-1,1.666723833E-1
8.634362352E0,7.075317204E-3,-3.990566730E-2,-3.982734680E-2,5.682200234E-2
8.639382977E0,2.594190091E-2,5.314306915E-2,8.641052246E-2,1.047088650E-1
8.644421518E0,6.412254274E-2,9.289202839E-2,9.518623352E-2,1.476517812E-1
8.649442196E0,-4.653222859E-3,6.574455649E-2,6.587886810E-2,9.318811326E-2
8.654462873E0,-5.602090061E-2,-2.510923147E-2,1.182556152E-3,6.140206225E-2
8.659483550E0,-1.674283296E-2,2.515860647E-2,-1.205444336E-3,3.024452068E-2
8.664504227E0,7.589660585E-3,2.512087673E-2,-5.345821381E-2,5.955201104E-2
8.669524852E0,2.655088902E-4,1.790520549E-2,-7.201385498E-2,7.420688774E-2
8.674542664E0,2.140507102E-3,3.570929170E-3,-5.240440369E-2,5.256952379E-2
8.679563341E0,-5.658656359E-3,-1.074793935E-2,-4.246139526E-2,4.416456362E-2
8.684584018E0,2.197868377E-2,-1.782168448E-2,-2.309608459E-2,3.652538982E-2
8.689604696E0,9.441618621E-2,-9.774416685E-4,-1.101779938E-2,9.506189307E-2
8.694625373E0,4.809694737E-2,5.373457074E-2,8.409976959E-2,1.107857919E-1
8.699645998E0,2.881368995E-2,4.137066752E-2,1.142787933E-1,1.249055782E-1
8.704682612E0,3.355270624E-2,-2.077578008E-2,-1.257896423E-2,4.142037512E-2
8.709703289E0,2.632380277E-2,-7.976716757E-2,-5.998229980E-2,1.032163742E-1
8.714723966E0,5.463206023E-2,-5.749869347E-2,-3.334903717E-2,8.604022336E-2
8.719744643E0,3.276883811E-2,-6.629610062E-2,2.156925201E-2,7.703377402E-2
8.724765321E0,3.030167520E-2,-4.909659922E-2,4.039287567E-2,7.042905636E-2
8.729785946E0,-7.515653968E-3,-6.555692852E-2,1.866912842E-2,6.857647036E-2
8.734801102E0,-6.697759032E-3,-3.442111611E-2,5.651187897E-2,6.650763622E-2
8.739821779E0,-4.368690401E-2,-2.487333119E-2,6.553268433E-2,8.259395197E-2
8.744842456E0,-1.163053513E-2,-2.247807384E-2,1.984214783E-2,3.215966388E-2
8.749863133E0,8.108910918E-2,2.978305519E-2,-9.435081482E-2,1.279240019E-1
8.754883810E0,9.613263607E-2,2.459502965E-2,-1.529483795E-1,1.823173223E-1
8.759904435E0,-3.612901643E-2,-2.062197030E-2,-7.327175140E-2,8.425746875E-2
8.764935529E0,-5.273864046E-2,-4.159969091E-2,-6.140708923E-3,6.745077307E-2
8.769956206E0,-2.138344198E-2,-8.853231370E-2,-3.934383392E-2,9.921269792E-2
8.774976883E0,2.432733774E-2,-2.807104588E-2,-3.381729126E-3,3.729931729E-2
8.779997560E0,-2.717022598E-2,2.697748691E-2,1.700553894E-1,1.743124822E-1
8.785018237E0,-5.148446560E-2,5.987428874E-2,1.995058060E-1,2.145650187E-1
8.790038862E0,-6.123923510E-2,6.367766857E-2,8.617496490E-2,1.234148045E-1
8.795066571E0,-8.077731729E-2,2.706445009E-2,-2.858543396E-2,8.985870287E-2
8.800087248E0,-7.031365484E-2,2.184714377E-2,-1.471300125E-1,1.645252210E-1
8.805107925E0,-8.189032227E-2,7.587186992E-3,-1.696548462E-1,1.885374157E-1
8.810128602E0,-4.638013244E-2,4.338436574E-2,-1.349754333E-1,1.491699953E-1
8.815149279E0,-4.236067832E-2,-4.104837775E-3,-9.345340729E-2,1.026879550E-1
8.820169904E0,-1.070563644E-1,-1.259624958E-3,-4.767417908E-3,1.071698656E-1
8.825197404E0,7.109567523E-3,3.939166665E-3,4.516983032E-2,4.589527814E-2
8.830218081E0,6.077779830E-2,1.368752122E-2,4.242801666E-2,7.537523201E-2
8.835238758E0,2.869553864E-3,1.607236266E-2,8.959102631E-2,9.106649865E-2
8.840259435E0,-4.174314067E-2,2.297946811E-2,1.363496780E-1,1.444360774E-1
8.845280112E0,4.702091217E-3,2.967247367E-2,7.343864441E-2,7.934607645E-2
8.850300789E0,5.974338204E-2,2.210924029E-2,-2.695178986E-2,6.917000202E-2
8.855343289E0,5.885343999E-2,-6.667435169E-3,-1.526288986E-1,1.637185475E-1
8.860364279E0,9.747201949E-2,-4.449787736E-2,-1.846027374E-1,2.134456051E-1
8.865385216E0,9.280047566E-2,-3.434656560E-2,-7.377433777E-2,1.234271760E-1
8.870406154E0,5.305664986E-2,-1.012982428E-2,5.275440216E-2,7.550263825E-2
8.875427143E0,8.563929051E-2,3.025414050E-2,8.082199097E-2,1.215795843E-1
8.880448081E0,1.728951037E-1,3.471761197E-2,5.876731873E-2,1.858806800E-1
8.885479227E0,1.052211672E-1,2.003435791E-2,9.865856171E-2,1.456241097E-1
8.890500216E0,-3.917589784E-3,-2.065546811E-2,1.025772095E-1,1.047095018E-1
8.895521154E0,2.504318953E-3,-2.289308608E-2,6.607532501E-2,6.997366347E-2
8.900542091E0,-3.378207609E-2,-4.406394064E-2,-3.379821777E-3,5.562627729E-2
8.905563081E0,-6.300032139E-2,-7.925753295E-2,-9.125614166E-2,1.363028995E-1
8.910584018E0,-1.926898584E-2,-6.680253148E-2,-1.118803024E-1,1.317234759E-1
8.915609383E0,-7.380545139E-5,-3.064393997E-2,-9.194469452E-2,9.691688890E-2
8.920630373E0,-5.726396292E-2,-4.952809215E-2,-3.891754150E-2,8.512795309E-2
8.925651310E0,-3.351933509E-2,-6.541743875E-3,8.917808533E-3,3.529684897E-2
8.930672248E0,-5.035674572E-2,1.930152625E-2,2.071952820E-2,5.777239482E-2
8.935693237E0,-4.314169660E-2,-4.800349474E-3,-5.583763123E-3,4.376560009E-2
8.940714175E0,-2.627716586E-2,2.603965253E-2,-7.858276367E-4,3.700230364E-2
8.945741727E0,1.693740487E-2,7.567617297E-2,8.720397949E-3,7.803719741E-2
8.950762716E0,-8.736886084E-3,7.986678183E-2,2.764797211E-2,8.496732537E-2
8.955783654E0,-2.696444839E-2,6.971836090E-2,-1.534748077E-2,7.631039569E-2
8.960804591E0,1.630543172E-2,7.628207654E-2,-5.798053741E-2,9.719344126E-2
8.965825581E0,6.344471127E-2,7.561206073E-2,-4.561901093E-2,1.087359613E-1
8.970846518E0,3.850602359E-2,4.876314849E-2,-6.423950195E-2,8.937153973E-2
8.975871310E0,4.439631104E-2,6.722104549E-2,-3.519248962E-2,8.791025377E-2
8.980892300E0,1.000190973E-1,7.137525082E-2,-1.634597778E-3,1.228857932E-1
8.985913237E0,1.052914262E-1,3.278675675E-2,-8.739471436E-3,1.106238410E-1
8.990934175E0,1.365960091E-1,4.384435713E-3,-3.953552246E-2,1.422699917E-1
8.995955112E0,8.486217260E-2,-6.168453395E-2,-1.543807983E-2,1.060419935E-1
9.000976102E0,4.864715040E-2,-2.763715386E-2,1.153478622E-1,1.282009627E-1
9.006010737E0,1.483472288E-1,-8.283361793E-3,7.637691498E-2,1.670597124E-1
9.011031727E0,1.072149947E-1,-5.818991363E-2,4.485321045E-2,1.299728111E-1
9.016052664E0,-2.548845112E-2,-6.750237942E-2,9.435176849E-2,1.187791589E-1
9.021073602E0,-3.081814945E-2,-1.502536237E-2,8.404541016E-2,9.076976819E-2
9.026094539E0,-2.153917402E-2,4.403598607E-2,8.807468414E-2,1.007980857E-1
9.031115529E0,-1.071492881E-1,2.648465335E-2,3.267860413E-2,1.151099386E-1
9.036129591E0,-7.673841715E-2,-5.016565323E-3,-1.481485367E-1,1.669189609E-1
9.041150581E0,-4.777542129E-2,-2.401295304E-2,-2.015504837E-1,2.085226853E-1
9.046171518E0,-8.888100088E-2,-1.883548498E-2,-1.808547974E-1,2.023933436E-1
9.051192456E0,-8.461201191E-2,2.208835632E-2,-5.580520630E-2,1.037367297E-1
9.056213393E0,-2.553306520E-2,1.748393476E-2,-6.904602051E-4,3.095322485E-2
9.061234383E0,1.182911545E-2,2.226356417E-2,8.825302124E-3,2.671105051E-2
9.066260216E0,2.279959619E-2,1.269783080E-2,4.676818848E-2,5.355669843E-2
9.071281206E0,2.696628869E-2,3.398798406E-2,1.152725220E-1,1.231670334E-1
9.076302143E0,-8.557431400E-3,5.974772573E-2,9.292793274E-2,1.108089394E-1
9.081323081E0,-4.780696332E-2,1.877817512E-2,8.501815796E-2,9.932881146E-2
9.086344018E0,-2.475787699E-2,8.927524090E-3,3.441143036E-2,4.332204634E-2
9.091365008E0,3.336659819E-2,5.147203803E-2,-3.715038300E-2,7.171367743E-2
9.096401310E0,1.431228220E-2,1.062138379E-2,-9.385585785E-2,9.553312131E-2
9.101422300E0,-4.796339199E-2,-4.403510690E-2,-1.215763092E-1,1.379143813E-1
9.106443237E0,-4.806080833E-2,-4.127566516E-2,-5.642032623E-2,8.483380838E-2
9.111464175E0,-2.662213519E-2,6.699658930E-3,2.719688416E-2,3.864316265E-2
9.116485112E0,-2.420899272E-2,2.328994125E-2,3.172302246E-2,4.620440289E-2
9.121506102E0,4.264265299E-3,-2.434471250E-2,1.720809937E-2,3.011590392E-2
9.126523289E0,-7.988370955E-3,-2.174857259E-2,2.894496918E-2,3.707594531E-2
9.131544279E0,3.692847490E-2,-5.248197913E-2,-2.176284790E-3,6.420908509E-2
9.136565216E0,7.377272844E-2,-5.899533629E-2,-5.678749084E-2,1.102165336E-1
9.141586154E0,7.204125077E-2,-7.258097827E-2,-3.729820251E-2,1.088535536E-1
9.146607091E0,7.760974020E-2,-8.130057156E-2,-8.470535278E-3,1.127155920E-1
9.151628081E0,8.587369323E-2,-6.846223772E-2,2.724170685E-2,1.131524625E-1
9.156654591E0,7.816795260E-2,-4.400947690E-2,1.030330658E-1,1.366121353E-1
9.161675581E0,7.140882313E-2,2.764474601E-2,1.496763229E-1,1.681263027E-1
9.166696518E0,3.646128625E-2,-4.868473113E-2,7.952594757E-2,1.001199519E-1
9.171717456E0,5.132846534E-2,-7.221959531E-2,-9.041786194E-3,8.906197392E-2
9.176738393E0,5.398519337E-2,-5.026745796E-2,-1.372432709E-2,7.503049771E-2
9.181759383E0,9.004272521E-3,2.376313508E-2,-1.737594604E-3,2.547121409E-2
9.186788446E0,-4.500014335E-2,6.608538330E-2,2.202224731E-2,8.292930823E-2
9.191809435E0,-3.436275199E-2,5.806569010E-2,-2.568244934E-2,7.219426082E-2
9.196830373E0,-7.592047006E-2,5.739510804E-2,-6.473541260E-3,9.539404037E-2
9.201851310E0,-4.370187595E-2,2.402916551E-3,-6.343650818E-2,7.707021824E-2
9.206872248E0,-5.962752923E-2,4.526558518E-2,-6.766033173E-2,1.009075613E-1
9.211893237E0,-1.302639395E-1,5.905760080E-2,8.918762207E-3,1.433040071E-1
9.216916675E0,-5.344487727E-2,5.615790933E-2,-1.965999603E-2,7.997862921E-2
9.221937664E0,-7.244415581E-2,3.422567248E-2,-2.186965942E-2,8.305320206E-2
9.226958602E0,-1.104455143E-1,1.025676727E-2,-2.880859375E-2,1.146008202E-1
9.231979539E0,-3.204037249E-2,-6.385400891E-3,-7.607173920E-2,8.279050862E-2
9.237000477E0,2.633780241E-4,-2.278518677E-2,-5.642223358E-2,6.084983604E-2
9.242021466E0,1.469403505E-3,-4.374651611E-2,-2.980899811E-2,5.295746582E-2
9.247051414E0,7.885605097E-3,-8.348366618E-2,5.359363556E-2,9.951875732E-2
9.252072404E0,5.748172849E-2,-6.117577851E-2,3.414726257E-2,9.062373049E-2
9.257093341E0,4.288863391E-2,6.029069424E-3,1.383876801E-1,1.450066708E-1
9.262114279E0,4.535744339E-2,-2.498376369E-2,1.182250977E-1,1.290684308E-1
9.267135216E0,5.735993385E-2,-3.683793545E-2,3.409004211E-2,7.621893775E-2
9.272156206E0,5.981370807E-2,3.461122513E-3,3.142070770E-2,6.765293722E-2
9.277184123E0,-1.609213278E-2,-4.421010613E-2,-9.232521057E-3,4.794506926E-2
9.282205112E0,-1.271396875E-2,-3.589481115E-3,-6.788253784E-3,1.485293794E-2
9.287226050E0,2.564363182E-3,4.614184797E-2,2.760887146E-3,4.629544892E-2
9.292246987E0,-4.162176326E-2,3.839331865E-2,-1.152515411E-2,5.778622043E-2
9.297267925E0,-4.743251204E-2,9.004487097E-2,1.944160461E-2,1.036141785E-1
9.302288914E0,-3.460969403E-2,1.105385423E-1,-1.160812378E-2,1.164102607E-1
9.307331987E0,-4.617018998E-2,5.959428847E-2,-1.112852097E-1,1.344156373E-1
9.312352977E0,-3.207875416E-2,7.336931676E-2,-9.372520447E-2,1.232741541E-1
9.317373914E0,-1.831151918E-2,8.460274339E-2,-5.493068695E-2,1.025198337E-1
9.322394852E0,-4.817776382E-3,4.368737340E-2,-6.871700287E-2,8.157097552E-2
9.327415789E0,4.863351583E-2,3.647340089E-2,-4.437732697E-2,7.526536377E-2
9.332436779E0,1.180587262E-1,2.214009315E-2,-5.112075806E-2,1.305426308E-1
9.337450529E0,1.179150343E-1,1.257429272E-2,1.580238342E-3,1.185941200E-1
9.342471518E0,1.560370624E-1,7.115900517E-4,6.571769714E-2,1.693129851E-1
9.347492456E0,1.447862089E-1,-1.812772453E-2,1.435689926E-1,2.047039724E-1
9.352513393E0,8.246063441E-2,-1.336646080E-2,1.566181183E-1,1.775039534E-1
9.357534331E0,1.942125708E-2,2.450683713E-2,2.004299164E-1,2.028544347E-1
9.362555321E0,9.741969407E-3,1.930484921E-2,1.441001892E-1,1.457135810E-1
9.367578133E0,-4.815541208E-3,2.116821706E-2,-9.156227112E-3,2.356097081E-2
9.372599279E0,2.721776813E-2,-1.483576745E-2,-1.492481232E-1,1.524332942E-1
9.377620425E0,-6.279308349E-2,-3.931075335E-4,-1.218767166E-1,1.371023702E-1
9.382641571E0,-1.309342980E-1,-2.199113369E-4,-2.821445465E-2,1.339398903E-1
9.387662716E0,-9.883788973E-2,-4.850462079E-3,-5.885982513E-2,1.151387617E-1
9.392683862E0,-1.093152910E-2,1.125633717E-4,-1.129980087E-1,1.135255961E-1
9.397710373E0,3.254410625E-2,-2.579551935E-2,-1.144161224E-1,1.217192538E-1
9.402731518E0,-5.943194777E-2,-4.911124706E-2,1.720619202E-2,7.899445580E-2
9.407752664E0,-5.969467759E-2,-2.234639227E-2,1.002149582E-1,1.187680665E-1
9.412773810E0,3.806420416E-2,3.486806154E-2,7.324981689E-2,8.961138895E-2
9.417794956E0,1.200024039E-2,3.762476146E-3,1.058959961E-1,1.066401612E-1
9.422816102E0,5.211204290E-3,-2.481164038E-2,1.473903656E-2,2.932598417E-2
9.427842248E0,2.450588346E-2,-2.706883848E-2,-1.151943207E-2,3.828782647E-2
9.432863393E0,5.293070525E-2,-5.553394556E-3,-2.330303192E-2,5.809932053E-2
9.437884539E0,2.405439317E-2,-5.544632673E-3,7.772445679E-3,2.587987044E-2
9.442905685E0,5.692446977E-2,-7.316023111E-4,-4.930400848E-2,7.531145831E-2
9.447926831E0,1.409510970E-1,-1.966120303E-2,-1.106481552E-1,1.802686576E-1
9.452947977E0,1.219740286E-1,-2.428351343E-2,-8.121013641E-2,1.485343023E-1
9.457973966E0,5.389213562E-2,-9.811341763E-3,5.962848663E-2,8.097024841E-2
9.462995112E0,6.761472672E-2,9.447395802E-3,8.526611328E-2,1.092305572E-1
9.468016258E0,6.981296092E-2,-6.415279210E-2,4.654502869E-2,1.056213517E-1
