"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.807696770E1,2.516612969E-2,-6.657706108E-4,6.391398143E-3,2.597358859E-2
5.807947884E1,2.942706272E-2,-2.796236658E-3,4.260932095E-3,2.986513857E-2
5.808198999E1,2.623136342E-2,-4.926702939E-3,7.456631400E-3,2.771205839E-2
5.808450118E1,2.516612969E-2,-1.731003635E-3,1.065232977E-2,2.738252338E-2
5.808701238E1,2.197043039E-2,-2.796236658E-3,8.521864191E-3,2.373059039E-2
5.808952353E1,2.197043039E-2,-4.926702939E-3,1.491326280E-2,2.700699207E-2
5.809203468E1,1.983996481E-2,-5.991935730E-3,1.171756350E-2,2.380816649E-2
5.809454587E1,1.770949923E-2,-3.861469682E-3,6.391398143E-3,1.921945059E-2
5.809705702E1,1.877473295E-2,-4.926702939E-3,9.587096982E-3,2.164891285E-2
5.809956816E1,1.451379992E-2,-7.057168987E-3,1.065232977E-2,1.933717021E-2
5.810207931E1,8.122402243E-3,-4.926702939E-3,9.587096982E-3,1.349660137E-2
5.810458988E1,8.122402243E-3,-1.731003635E-3,8.521864191E-3,1.189924204E-2
5.810710108E1,7.057168987E-3,3.994623839E-4,9.587096982E-3,1.191115581E-2
5.810961218E1,5.991935730E-3,-2.796236658E-3,1.171756350E-2,1.345449841E-2
5.811212332E1,1.731003635E-3,-2.796236658E-3,1.278279629E-2,1.319906034E-2
5.811463452E1,6.657706108E-4,-6.657706108E-4,8.521864191E-3,8.573719747E-3
5.811714572E1,-3.595161485E-3,-6.657706108E-4,8.521864191E-3,9.273111985E-3
5.811965686E1,-3.595161485E-3,-3.861469682E-3,7.456631400E-3,9.134412189E-3
5.812216801E1,-3.595161485E-3,1.464695437E-3,7.456631400E-3,8.406656330E-3
5.812467921E1,-2.529928461E-3,3.595161485E-3,1.384802908E-2,1.452906168E-2
5.812719035E1,-3.994623839E-4,3.595161485E-3,7.456631400E-3,8.287708255E-3
5.812970150E1,1.731003635E-3,2.529928461E-3,6.391398143E-3,7.088503497E-3
5.813221264E1,6.657706108E-4,4.660394508E-3,8.521864191E-3,9.735743257E-3
5.813472593E1,-3.994623839E-4,8.921326138E-3,7.456631400E-3,1.163404410E-2
5.813723712E1,6.657706108E-4,6.790860556E-3,8.521864191E-3,1.091701456E-2
5.813974822E1,-3.994623839E-4,-6.657706108E-4,6.391398143E-3,6.438384186E-3
5.814225936E1,3.861469682E-3,2.529928461E-3,1.597849466E-2,1.663201063E-2
5.814477056E1,1.131810062E-2,4.660394508E-3,1.597849466E-2,2.012786551E-2
5.814728176E1,8.122402243E-3,-6.657706108E-4,1.065232977E-2,1.341226298E-2
5.814979290E1,1.131810062E-2,-5.991935730E-3,1.065232977E-2,1.665757560E-2
5.815230405E1,1.131810062E-2,-5.991935730E-3,1.278279629E-2,1.809426915E-2
5.815481525E1,1.025286783E-2,-5.991935730E-3,8.521864191E-3,1.461666042E-2
5.815732639E1,1.557903271E-2,-5.991935730E-3,9.587096982E-3,1.924894757E-2
5.815983754E1,1.983996481E-2,-8.122402243E-3,8.521864191E-3,2.306988927E-2
5.816234869E1,1.983996481E-2,-1.025286783E-2,9.587096982E-3,2.430345512E-2
5.816485962E1,1.877473295E-2,-1.131810062E-2,7.456631400E-3,2.315580598E-2
5.816737082E1,1.664426550E-2,-1.131810062E-2,6.391398143E-3,2.111826096E-2
5.816988197E1,2.197043039E-2,-1.238333434E-2,7.456631400E-3,2.629920403E-2
5.817239306E1,1.983996481E-2,-9.187635034E-3,5.326164886E-3,2.250344137E-2
5.817490421E1,2.303566411E-2,-3.861469682E-3,5.326164886E-3,2.395664420E-2
5.817745275E1,2.729659714E-2,-7.057168987E-3,5.326164886E-3,2.869278449E-2
5.817997072E1,2.410089783E-2,-1.131810062E-2,4.260932095E-3,2.696494428E-2
5.818248186E1,2.090519853E-2,-1.131810062E-2,2.130466048E-3,2.386766877E-2
5.818497108E1,2.197043039E-2,-1.131810062E-2,3.195699072E-3,2.492010645E-2
5.818747691E1,1.877473295E-2,-1.770949923E-2,4.260932095E-3,2.615860284E-2
5.818998806E1,1.664426550E-2,-1.770949923E-2,4.260932095E-3,2.467414597E-2
5.819249587E1,1.664426550E-2,-1.557903271E-2,3.195699072E-3,2.302065001E-2
5.819500702E1,1.557903271E-2,-1.664426550E-2,1.065233024E-3,2.282263253E-2
5.819751811E1,1.025286783E-2,-1.770949923E-2,4.260932095E-3,2.090222964E-2
5.820002926E1,1.025286783E-2,-1.557903271E-2,5.326164886E-3,1.939576220E-2
5.820254061E1,2.796236658E-3,-1.451379992E-2,1.065233024E-3,1.481904346E-2
5.820505176E1,-3.994623839E-4,-1.664426550E-2,1.065233024E-3,1.668310120E-2
5.820756285E1,6.657706108E-4,-1.344856713E-2,1.065233024E-3,1.350710664E-2
5.821007405E1,-6.790860556E-3,-1.344856713E-2,2.130466048E-3,1.521573628E-2
5.821258520E1,-7.856093347E-3,-9.187635034E-3,2.130466048E-3,1.227475970E-2
5.821509634E1,-1.211702544E-2,1.464695437E-3,3.195699072E-3,1.261666084E-2
5.821760749E1,-1.424749196E-2,-1.731003635E-3,4.260932095E-3,1.497140417E-2
5.822011868E1,-2.063889056E-2,-7.057168987E-3,2.130466048E-3,2.191589203E-2
5.822262983E1,-2.276935615E-2,-6.657706108E-4,7.456631400E-3,2.396848309E-2
5.822514098E1,-2.170412242E-2,-6.657706108E-4,7.456631400E-3,2.295895321E-2
5.822765212E1,-2.383458801E-2,3.994623839E-4,7.456631400E-3,2.497695953E-2
5.823016332E1,-2.063889056E-2,1.464695437E-3,7.456631400E-3,2.199341920E-2
5.823267447E1,-2.063889056E-2,2.529928461E-3,8.521864191E-3,2.247190493E-2
5.823518150E1,-1.531272475E-2,1.318225823E-2,8.521864191E-3,2.192883126E-2
5.823769264E1,-1.531272475E-2,1.424749196E-2,8.521864191E-3,2.258523269E-2
5.824020379E1,-1.318225823E-2,7.856093347E-3,9.587096982E-3,1.809426880E-2
5.824271499E1,-9.986559860E-3,7.856093347E-3,8.521864191E-3,1.529940358E-2
5.824522613E1,-7.856093347E-3,8.921326138E-3,7.456631400E-3,1.403244863E-2
5.824773728E1,-7.856093347E-3,1.211702544E-2,9.587096982E-3,1.733357830E-2
5.825024848E1,-7.856093347E-3,1.318225823E-2,6.391398143E-3,1.662348053E-2
5.825275962E1,-3.595161485E-3,9.986559860E-3,3.195699072E-3,1.108463155E-2
5.825527077E1,-3.595161485E-3,1.105179265E-2,4.260932095E-3,1.237832175E-2
5.825778191E1,-3.994623839E-4,1.105179265E-2,3.195699072E-3,1.151148051E-2
5.826029311E1,3.861469682E-3,4.660394508E-3,3.195699072E-3,6.844173992E-3
5.826280426E1,3.861469682E-3,-1.731003635E-3,-2.130466048E-3,4.737742846E-3
5.826532160E1,5.991935730E-3,3.994623839E-4,-1.065233024E-3,6.098982324E-3
5.826783275E1,1.344856713E-2,-1.731003635E-3,-1.065233024E-3,1.360128865E-2
5.827034389E1,1.557903271E-2,-1.131810062E-2,0.000000000E0,1.925631485E-2
5.827285509E1,1.557903271E-2,-1.344856713E-2,-3.195699072E-3,2.082745089E-2
5.827536624E1,1.877473295E-2,-1.025286783E-2,4.260932095E-3,2.181209385E-2
5.827787738E1,2.090519853E-2,-2.090519853E-2,2.130466048E-3,2.964107853E-2
5.828038858E1,2.090519853E-2,-3.142437339E-2,0.000000000E0,3.774279492E-2
5.828289973E1,1.770949923E-2,-3.035914153E-2,1.065233024E-3,3.516302829E-2
5.828541087E1,2.516612969E-2,-3.035914153E-2,4.260932095E-3,3.966317058E-2
5.828792207E1,2.303566411E-2,-3.781577200E-2,2.130466048E-3,4.433072657E-2
5.829043322E1,2.410089783E-2,-3.675054014E-2,1.065233024E-3,4.396123518E-2
5.829294436E1,1.983996481E-2,-3.888100386E-2,2.130466048E-3,4.370235177E-2
5.829546082E1,1.983996481E-2,-3.781577200E-2,2.130466048E-3,4.275740522E-2
5.829797197E1,1.664426550E-2,-3.888100386E-2,0.000000000E0,4.229378246E-2
5.830048311E1,1.664426550E-2,-3.675054014E-2,1.065233024E-3,4.035800411E-2
5.830299431E1,1.344856713E-2,-3.248960897E-2,2.130466048E-3,3.522751105E-2
5.830550546E1,1.131810062E-2,-3.142437339E-2,2.130466048E-3,3.346833623E-2
5.830801660E1,5.991935730E-3,-2.822867595E-2,5.326164886E-3,2.934500761E-2
5.831052780E1,7.057168987E-3,-2.503297664E-2,2.130466048E-3,2.609583184E-2
5.831303895E1,5.991935730E-3,-1.770949923E-2,6.391398143E-3,1.975802690E-2
5.831555009E1,3.861469682E-3,-1.025286783E-2,7.456631400E-3,1.325268269E-2
5.831806124E1,2.796236658E-3,-1.025286783E-2,5.326164886E-3,1.188731553E-2
5.832057244E1,-4.660394508E-3,-1.238333434E-2,1.065232977E-2,1.698641739E-2
5.832308358E1,-5.725627299E-3,-1.025286783E-2,5.326164886E-3,1.289465544E-2
5.832558108E1,-4.660394508E-3,-7.057168987E-3,4.260932095E-3,9.469870823E-3
5.832809223E1,-8.921326138E-3,-1.025286783E-2,5.326164886E-3,1.459723916E-2
5.833060337E1,-1.211702544E-2,-1.131810062E-2,3.195699072E-3,1.688591720E-2
5.833311457E1,-1.531272475E-2,-1.557903271E-2,6.391398143E-3,2.276039915E-2
5.833562572E1,-1.850842312E-2,-1.025286783E-2,6.391398143E-3,2.210278252E-2
5.833813686E1,-2.170412242E-2,-1.131810062E-2,4.260932095E-3,2.484600318E-2
5.834064806E1,-1.957365684E-2,-1.983996481E-2,2.130466048E-3,2.795158549E-2
5.834315921E1,-2.170412242E-2,-1.983996481E-2,1.065233024E-3,2.942495293E-2
5.834567035E1,-2.063889056E-2,-2.197043039E-2,3.195699072E-3,3.031296930E-2
5.834818150E1,-1.957365684E-2,-2.090519853E-2,3.195699072E-3,2.881610418E-2
5.835069270E1,-2.170412242E-2,-2.396774292E-2,0.000000000E0,3.233452692E-2
5.835320384E1,-1.957365684E-2,-2.929390781E-2,-2.130466048E-3,3.529589158E-2
5.835572348E1,-1.744319126E-2,-2.197043039E-2,1.065233024E-3,2.807310909E-2
5.835823462E1,-1.424749196E-2,-2.090519853E-2,2.130466048E-3,2.538813184E-2
5.836074577E1,-1.744319126E-2,-2.609820850E-2,1.065233024E-3,3.140885432E-2
5.836325697E1,-1.318225823E-2,-2.503297664E-2,1.065233024E-3,2.831177446E-2
5.836576811E1,-9.986559860E-3,-2.396774292E-2,1.065233024E-3,2.598689670E-2
5.836827926E1,-8.921326138E-3,-1.664426550E-2,4.260932095E-3,1.935916260E-2
5.837079046E1,-3.994623839E-4,-1.025286783E-2,4.260932095E-3,1.111019402E-2
5.837330160E1,-3.595161485E-3,-8.122402243E-3,2.130466048E-3,9.134412399E-3
5.837581275E1,-3.595161485E-3,-1.731003635E-3,5.326164886E-3,6.655042605E-3
5.837832389E1,3.861469682E-3,6.790860556E-3,6.391398143E-3,1.009339910E-2
5.838083509E1,4.926702939E-3,-6.657706108E-4,6.391398143E-3,8.097260190E-3
5.838334624E1,8.122402243E-3,6.790860556E-3,5.326164886E-3,1.185146563E-2
5.838585895E1,1.025286783E-2,1.105179265E-2,7.456631400E-3,1.681858410E-2
5.838837009E1,9.187635034E-3,1.318225823E-2,6.391398143E-3,1.729261518E-2
5.839088124E1,1.238333434E-2,1.318225823E-2,4.260932095E-3,1.858156193E-2
5.839339244E1,1.557903271E-2,1.318225823E-2,4.260932095E-3,2.084787123E-2
5.839590358E1,1.344856713E-2,1.957365684E-2,7.456631400E-3,2.489163217E-2
5.839841473E1,1.451379992E-2,1.318225823E-2,7.456631400E-3,2.097674122E-2
5.840092592E1,1.131810062E-2,5.725627299E-3,9.587096982E-3,1.589951691E-2
5.840343707E1,1.451379992E-2,2.529928461E-3,8.521864191E-3,1.701978541E-2
5.840594822E1,1.664426550E-2,2.529928461E-3,1.171756350E-2,2.051178701E-2
5.840845936E1,1.664426550E-2,1.464695437E-3,1.171756350E-2,2.040779756E-2
5.841097056E1,1.770949923E-2,2.529928461E-3,1.065232977E-2,2.082063953E-2
5.841348171E1,1.983996481E-2,-4.926702939E-3,9.587096982E-3,2.257895113E-2
5.841599712E1,1.877473295E-2,-6.657706108E-4,9.587096982E-3,2.109137919E-2
5.841850827E1,2.090519853E-2,-1.731003635E-3,9.587096982E-3,2.306374054E-2
5.842101941E1,1.770949923E-2,-1.131810062E-2,9.587096982E-3,2.310061023E-2
5.842353061E1,1.664426550E-2,-1.344856713E-2,1.065232977E-2,2.390329813E-2
5.842604176E1,1.451379992E-2,-1.451379992E-2,8.521864191E-3,2.222437728E-2
5.842855290E1,1.451379992E-2,-8.122402243E-3,8.521864191E-3,1.868812392E-2
5.843106410E1,1.344856713E-2,-9.187635034E-3,8.521864191E-3,1.838202287E-2
5.843357525E1,1.344856713E-2,-3.861469682E-3,1.171756350E-2,1.825037534E-2
5.843608639E1,1.344856713E-2,5.725627299E-3,8.521864191E-3,1.691948389E-2
5.843859754E1,1.770949923E-2,1.211702544E-2,1.065232977E-2,2.395664413E-2
5.844110874E1,1.877473295E-2,8.921326138E-3,9.587096982E-3,2.289089526E-2
5.844361988E1,1.344856713E-2,7.856093347E-3,7.456631400E-3,1.726799098E-2
5.844612494E1,1.131810062E-2,6.790860556E-3,7.456631400E-3,1.515970120E-2
5.844863608E1,7.057168987E-3,9.986559860E-3,8.521864191E-3,1.490493815E-2
5.845114723E1,1.025286783E-2,1.211702544E-2,9.587096982E-3,1.854335549E-2
5.845365842E1,1.451379992E-2,6.790860556E-3,1.065232977E-2,1.924157750E-2
5.845616957E1,1.451379992E-2,9.986559860E-3,8.521864191E-3,1.957048633E-2
5.845868072E1,7.057168987E-3,1.105179265E-2,6.391398143E-3,1.458751950E-2
5.846119191E1,8.122402243E-3,4.660394508E-3,1.171756350E-2,1.499979965E-2
5.846370306E1,8.122402243E-3,6.790860556E-3,8.521864191E-3,1.359085629E-2
5.846621421E1,9.187635034E-3,4.660394508E-3,5.326164886E-3,1.159741122E-2
5.846872535E1,1.131810062E-2,4.660394508E-3,8.521864191E-3,1.491445097E-2
5.847123655E1,2.796236658E-3,2.529928461E-3,7.456631400E-3,8.355885907E-3
5.847374770E1,6.657706108E-4,-2.796236658E-3,8.521864191E-3,8.993573219E-3
5.847625978E1,2.796236658E-3,1.464695437E-3,8.521864191E-3,9.087708262E-3
5.847877093E1,-3.994623839E-4,2.529928461E-3,4.260932095E-3,4.971483736E-3
5.848128207E1,-3.595161485E-3,-7.057168987E-3,6.391398143E-3,1.017736658E-2
5.848379327E1,-4.660394508E-3,-6.657706108E-4,8.521864191E-3,9.735743257E-3
5.848630441E1,-4.660394508E-3,3.994623839E-4,6.391398143E-3,7.920152612E-3
5.848881556E1,-8.921326138E-3,2.529928461E-3,1.171756350E-2,1.494295461E-2
5.849132676E1,-6.790860556E-3,2.529928461E-3,9.587096982E-3,1.201785146E-2
5.849383790E1,-6.790860556E-3,1.464695437E-3,9.587096982E-3,1.183949105E-2
5.849634905E1,-6.790860556E-3,1.211702544E-2,6.391398143E-3,1.529012959E-2
5.849886020E1,-7.856093347E-3,1.105179265E-2,5.326164886E-3,1.456805944E-2
5.850137139E1,-9.986559860E-3,6.790860556E-3,6.391398143E-3,1.366371601E-2
5.850388254E1,-8.921326138E-3,5.725627299E-3,9.587096982E-3,1.429284075E-2
5.850638436E1,-6.790860556E-3,3.595161485E-3,6.391398143E-3,9.994545683E-3
5.850889556E1,-1.318225823E-2,6.790860556E-3,5.326164886E-3,1.575613378E-2
5.851140665E1,-1.211702544E-2,4.660394508E-3,2.130466048E-3,1.315600502E-2
5.851391785E1,-1.105179265E-2,4.660394508E-3,3.195699072E-3,1.241265042E-2
5.851642900E1,-1.211702544E-2,9.986559860E-3,0.000000000E0,1.570202800E-2
5.851894014E1,-9.986559860E-3,7.856093347E-3,5.326164886E-3,1.377743129E-2
5.852145134E1,-9.986559860E-3,6.790860556E-3,6.391398143E-3,1.366371601E-2
5.852396249E1,-1.105179265E-2,8.921326138E-3,2.130466048E-3,1.436214004E-2
5.852647363E1,-9.986559860E-3,1.211702544E-2,-1.065233024E-3,1.573811948E-2
5.852898478E1,-6.790860556E-3,7.856093347E-3,0.000000000E0,1.038431460E-2
5.853149598E1,-6.790860556E-3,4.660394508E-3,-1.065233024E-3,8.304804962E-3
5.853400712E1,-4.660394508E-3,4.660394508E-3,-4.260932095E-3,7.848190637E-3
5.853652671E1,-4.660394508E-3,7.856093347E-3,-2.130466048E-3,9.379571698E-3
5.853903785E1,-2.529928461E-3,5.725627299E-3,-6.391398143E-3,8.946134149E-3
5.854154900E1,6.657706108E-4,3.994623839E-4,1.065233024E-3,1.318158601E-3
5.854406020E1,7.057168987E-3,-1.731003635E-3,2.130466048E-3,7.572244929E-3
5.854657134E1,8.122402243E-3,-2.796236658E-3,0.000000000E0,8.590247823E-3
5.854908249E1,4.926702939E-3,-3.861469682E-3,0.000000000E0,6.259660530E-3
5.855159368E1,1.025286783E-2,-5.991935730E-3,1.065233024E-3,1.192305807E-2
5.855410483E1,1.557903271E-2,-5.991935730E-3,0.000000000E0,1.669160130E-2
5.855661598E1,1.877473295E-2,-1.731003635E-3,4.260932095E-3,1.932983479E-2
5.855912712E1,1.877473295E-2,-6.657706108E-4,0.000000000E0,1.878653368E-2
5.856163832E1,2.090519853E-2,-5.991935730E-3,2.130466048E-3,2.185107560E-2
5.856414947E1,2.303566411E-2,-9.187635034E-3,1.065233024E-3,2.482315814E-2
5.856666040E1,2.836182900E-2,-5.991935730E-3,2.130466048E-3,2.906605449E-2
5.856917155E1,2.729659714E-2,-3.861469682E-3,3.195699072E-3,2.775297562E-2
5.857168270E1,2.836182900E-2,-5.991935730E-3,3.195699072E-3,2.916348968E-2
5.857419389E1,3.155753016E-2,-4.926702939E-3,4.260932095E-3,3.222275057E-2
5.857670504E1,2.942706272E-2,2.529928461E-3,3.195699072E-3,2.970799641E-2
5.857921619E1,3.262276202E-2,2.529928461E-3,1.065233024E-3,3.273804914E-2
5.858172738E1,3.368799388E-2,-8.122402243E-3,3.195699072E-3,3.480038567E-2
5.858423853E1,2.836182900E-2,-5.991935730E-3,2.130466048E-3,2.906605449E-2
5.858674968E1,2.942706272E-2,-4.926702939E-3,-2.130466048E-3,2.991259447E-2
5.858926082E1,3.475322574E-2,-2.796236658E-3,1.065233024E-3,3.488180558E-2
5.859177202E1,3.475322574E-2,-6.657706108E-4,0.000000000E0,3.475960227E-2
5.859428316E1,3.262276202E-2,3.595161485E-3,2.130466048E-3,3.288933982E-2
5.859679561E1,3.155753016E-2,1.211702544E-2,3.195699072E-3,3.395456535E-2
5.859930676E1,2.836182900E-2,1.424749196E-2,3.195699072E-3,3.189979410E-2
5.860181790E1,3.049229458E-2,5.725627299E-3,4.260932095E-3,3.131642347E-2
5.860432910E1,2.410089783E-2,7.856093347E-3,3.195699072E-3,2.554963741E-2
5.860684025E1,2.303566411E-2,9.986559860E-3,5.326164886E-3,2.566595471E-2
5.860935139E1,1.983996481E-2,6.790860556E-3,7.456631400E-3,2.225626524E-2
5.861186259E1,1.770949923E-2,6.790860556E-3,6.391398143E-3,2.001479753E-2
5.861437374E1,1.877473295E-2,5.725627299E-3,3.195699072E-3,1.988682724E-2
5.861688488E1,1.238333434E-2,8.921326138E-3,3.195699072E-3,1.559325245E-2
5.861939608E1,9.187635034E-3,6.790860556E-3,0.000000000E0,1.142490370E-2
5.862190723E1,1.025286783E-2,2.529928461E-3,0.000000000E0,1.056038999E-2
5.862441842E1,8.122402243E-3,7.856093347E-3,0.000000000E0,1.130007172E-2
5.862692629E1,4.926702939E-3,6.790860556E-3,0.000000000E0,8.389766918E-3
5.862943749E1,6.657706108E-4,7.856093347E-3,4.260932095E-3,8.961974978E-3
5.863194858E1,-2.529928461E-3,6.790860556E-3,3.195699072E-3,7.920152629E-3
5.863445978E1,-4.660394508E-3,3.595161485E-3,4.260932095E-3,7.266361221E-3
5.863697093E1,-5.725627299E-3,1.318225823E-2,4.260932095E-3,1.499033964E-2
5.863948212E1,-9.986559860E-3,1.318225823E-2,2.130466048E-3,1.667459731E-2
5.864199322E1,-1.318225823E-2,8.921326138E-3,0.000000000E0,1.591734878E-2
5.864450441E1,-1.424749196E-2,6.790860556E-3,1.065233024E-3,1.581902448E-2
5.864701561E1,-1.744319126E-2,4.660394508E-3,0.000000000E0,1.805503249E-2
5.864952676E1,-1.637795754E-2,3.994623839E-4,-2.130466048E-3,1.652077325E-2
5.865203785E1,-1.424749196E-2,-6.657706108E-4,-2.130466048E-3,1.442127467E-2
5.865454905E1,-1.424749196E-2,-6.657706108E-4,-2.130466048E-3,1.442127467E-2
5.865707801E1,-1.424749196E-2,4.660394508E-3,-1.065233024E-3,1.502814112E-2
5.865958921E1,-1.957365684E-2,-6.657706108E-4,-5.326164886E-3,2.029628846E-2
5.866210030E1,-1.850842312E-2,-3.861469682E-3,-3.195699072E-3,1.917511844E-2
5.866461150E1,-1.637795754E-2,-1.731003635E-3,-5.326164886E-3,1.730901208E-2
5.866712264E1,-1.424749196E-2,-4.926702939E-3,-5.326164886E-3,1.598847902E-2
5.866963384E1,-1.105179265E-2,-7.057168987E-3,-2.130466048E-3,1.328475218E-2
5.867214494E1,-1.637795754E-2,-4.926702939E-3,-1.065233024E-3,1.713606187E-2
5.867465613E1,-1.531272475E-2,-4.926702939E-3,-2.130466048E-3,1.622623883E-2
5.867716733E1,-1.105179265E-2,2.529928461E-3,0.000000000E0,1.133766549E-2
5.867967848E1,-7.856093347E-3,5.725627299E-3,-4.260932095E-3,1.061397913E-2
5.868218957E1,-6.790860556E-3,-4.926702939E-3,-5.326164886E-3,9.937616482E-3
5.868470077E1,-3.595161485E-3,-2.796236658E-3,-5.326164886E-3,7.008006703E-3
5.868717879E1,-6.790860556E-3,-1.731003635E-3,-7.456631400E-3,1.023296206E-2
5.868968999E1,-7.856093347E-3,-2.796236658E-3,-7.456631400E-3,1.118653181E-2
5.869220108E1,-5.725627299E-3,1.464695437E-3,-7.456631400E-3,9.514698762E-3
5.869471228E1,-3.994623839E-4,3.595161485E-3,-8.521864191E-3,9.257803497E-3
5.869722343E1,-3.994623839E-4,9.986559860E-3,-6.391398143E-3,1.186342776E-2
5.869973462E1,6.657706108E-4,8.921326138E-3,-9.587096982E-3,1.311280821E-2
5.870224572E1,1.731003635E-3,6.790860556E-3,-1.065232977E-2,1.275085449E-2
5.870475691E1,6.657706108E-4,1.211702544E-2,-1.278279629E-2,1.762570387E-2
5.870726811E1,2.796236658E-3,1.850842312E-2,-1.278279629E-2,2.266672775E-2
5.870977926E1,8.122402243E-3,2.170412242E-2,-7.456631400E-3,2.434427449E-2
5.871229035E1,9.187635034E-3,2.489982173E-2,-9.587096982E-3,2.821925208E-2
5.871480155E1,9.187635034E-3,2.596505545E-2,-1.384802908E-2,3.082798487E-2
5.871731842E1,1.238333434E-2,3.768261895E-2,-1.065232977E-2,4.107065704E-2
5.871982957E1,1.557903271E-2,4.087831825E-2,-9.587096982E-3,4.478454635E-2
5.872234072E1,1.451379992E-2,3.981308267E-2,-8.521864191E-3,4.322446193E-2
5.872485186E1,1.664426550E-2,4.620448127E-2,-7.456631400E-3,4.967380613E-2
5.872736306E1,1.344856713E-2,5.472634733E-2,-9.587096982E-3,5.716423251E-2
5.872987421E1,1.557903271E-2,6.750914454E-2,-1.171756350E-2,7.026729077E-2
5.873238530E1,1.770949923E-2,7.922670245E-2,-1.384802908E-2,8.235450597E-2
5.873489650E1,1.770949923E-2,8.881380409E-2,-8.521864191E-3,9.096230169E-2
5.873740764E1,2.410089783E-2,1.079879999E-1,-6.391398143E-3,1.108291991E-1
5.873991879E1,2.623136342E-2,1.186403260E-1,-8.521864191E-3,1.218040785E-1
5.874242994E1,2.410089783E-2,1.207707971E-1,-8.521864191E-3,1.234465912E-1
5.874494108E1,2.516612969E-2,1.260969639E-1,-6.391398143E-3,1.287424885E-1
5.874744889E1,2.516612969E-2,1.271621883E-1,-6.391398143E-3,1.297860015E-1
5.874996004E1,2.836182900E-2,1.292926520E-1,-1.171756350E-2,1.328844780E-1
5.875247119E1,2.410089783E-2,1.175750941E-1,-1.278279629E-2,1.206986160E-1
5.875498238E1,2.090519853E-2,1.058575287E-1,-9.587096982E-3,1.083270795E-1
5.875749353E1,1.983996481E-2,9.733566642E-2,-9.587096982E-3,9.979864022E-2
5.876000468E1,1.770949923E-2,8.242240548E-2,-1.704372838E-2,8.600911559E-2
5.876251577E1,1.238333434E-2,6.111774594E-2,-1.491326280E-2,6.411810388E-2
5.876502697E1,1.238333434E-2,4.194355011E-2,-1.384802908E-2,4.587348117E-2
5.876753811E1,1.664426550E-2,2.916075476E-2,-1.917419396E-2,3.866562952E-2
5.877004926E1,1.557903271E-2,2.063889056E-2,-1.917419396E-2,3.219192101E-2
5.877256040E1,1.983996481E-2,1.105179265E-2,-2.023942769E-2,3.042040035E-2
5.877507155E1,2.090519853E-2,-6.657706108E-4,-1.917419396E-2,2.837464168E-2
5.877758452E1,2.303566411E-2,-2.796236658E-3,-1.810896210E-2,2.943459307E-2
5.878009566E1,2.516612969E-2,-8.122402243E-3,-2.130465955E-2,3.395873997E-2
5.878260681E1,2.942706272E-2,-1.770949923E-2,-2.130465955E-2,4.041617129E-2
5.878511801E1,2.942706272E-2,-2.197043039E-2,-2.236989327E-2,4.300074368E-2
5.878762915E1,3.049229458E-2,-2.197043039E-2,-2.236989327E-2,4.373662041E-2
5.879014025E1,3.155753016E-2,-2.197043039E-2,-2.023942769E-2,4.345356090E-2
5.879265145E1,3.581846133E-2,-1.770949923E-2,-2.343512699E-2,4.632271270E-2
5.879516259E1,3.794892505E-2,-1.238333434E-2,-2.130465955E-2,4.524772259E-2
5.879767374E1,4.434032366E-2,-3.861469682E-3,-1.384802908E-2,4.661269311E-2
5.880018488E1,4.327509180E-2,3.595161485E-3,-1.810896210E-2,4.704883914E-2
5.880269603E1,4.753602296E-2,3.595161485E-3,-1.597849466E-2,5.027833486E-2
5.880520718E1,4.860125855E-2,7.856093347E-3,-8.521864191E-3,4.996421424E-2
5.880772197E1,5.073172227E-2,1.211702544E-2,-9.587096982E-3,5.303246532E-2
5.881023311E1,4.860125855E-2,1.531272475E-2,-1.065232977E-2,5.205798691E-2
5.881274426E1,5.179695413E-2,1.318225823E-2,-8.521864191E-3,5.412317949E-2
5.881525546E1,5.179695413E-2,1.744319126E-2,-6.391398143E-3,5.502762350E-2
5.881776660E1,4.860125855E-2,2.809552103E-2,-1.065233024E-3,5.614779921E-2
5.882027770E1,4.966649041E-2,2.703028731E-2,-1.065233024E-3,5.655556049E-2
5.882278889E1,4.434032366E-2,1.744319126E-2,-3.195699072E-3,4.775501770E-2
5.882530004E1,4.540555924E-2,1.850842312E-2,1.065233024E-3,4.904448244E-2
5.882781118E1,4.327509180E-2,1.637795754E-2,2.130466048E-3,4.631964970E-2
5.883032233E1,3.794892505E-2,1.211702544E-2,2.130466048E-3,3.989338421E-2
5.883283348E1,3.581846133E-2,9.986559860E-3,4.260932095E-3,3.742791862E-2
5.883534462E1,3.262276202E-2,3.595161485E-3,7.456631400E-3,3.365666561E-2
5.883785244E1,2.836182900E-2,3.595161485E-3,9.587096982E-3,3.015345683E-2
5.884036358E1,1.877473295E-2,-6.657706108E-4,4.260932095E-3,1.926368060E-2
5.884287473E1,1.557903271E-2,-9.187635034E-3,1.065232977E-2,2.099026030E-2
5.884538587E1,1.344856713E-2,-1.557903271E-2,9.587096982E-3,2.270424292E-2
5.884789707E1,4.926702939E-3,-1.983996481E-2,1.597849466E-2,2.594626942E-2
5.885040822E1,3.861469682E-3,-2.197043039E-2,1.597849466E-2,2.743944335E-2
